gene_id,CK0816,	gene_id	CK0816	CK0817	CK0818	CK0819	CK0820	CK0821	CK0822	CK0823	CK0824
ENSG00000180581	ENSG00000180581|SRP9P1	354	191	352	110	98	101	224	160	127
ENSG00000232709	ENSG00000232709|MARK2P9	42	29	16	17	14	19	37	38	39
ENSG00000286795	ENSG00000286795	20	20	23	21	30	23	19	36	29
ENSG00000107864	ENSG00000107864|CPEB3	390	299	281	739	583	544	741	624	659
ENSG00000252993	ENSG00000252993	0	0	0	1	1	1	3	5	2
ENSG00000221042	ENSG00000221042	0	0	1	1	2	0	2	1	2
ENSG00000198060	ENSG00000198060|MARCHF5	1516	960	1376	714	680	667	1194	799	812
ENSG00000095564	ENSG00000095564|BTAF1	6528	3881	5918	4712	4330	4513	8842	6057	6268
ENSG00000214549	ENSG00000214549|SDHCP2	7	3	3	9	11	6	15	17	13
ENSG00000213484	ENSG00000213484|EIF4A1P8	8	9	6	6	5	9	10	18	6
ENSG00000105988	ENSG00000105988|NHP2P1	13	12	9	9	15	1	16	14	13
ENSG00000199881	ENSG00000199881|Y_RNA	1	1	3	5	0	1	4	1	5
ENSG00000202297	ENSG00000202297|RNY3P12	8	0	3	2	2	1	4	5	1
ENSG00000152804	ENSG00000152804|HHEX	85	50	53	86	83	72	149	94	104
ENSG00000285846	ENSG00000285846	0	0	0	0	0	12	0	0	0
ENSG00000095596	ENSG00000095596|CYP26A1	35	14	29	36	59	56	63	63	77
ENSG00000187553	ENSG00000187553|CYP26C1	29	15	15	17	13	0	14	28	4
ENSG00000279607	ENSG00000279607	2	0	3	0	0	0	0	0	0
ENSG00000213432	ENSG00000213432|RPL17P34	8	4	8	6	4	3	3	7	3
ENSG00000237417	ENSG00000237417|XRCC6P1	11	12	18	8	17	17	8	15	21
ENSG00000138119	ENSG00000138119|MYOF	120	121	217	28	41	24	51	35	33
ENSG00000138190	ENSG00000138190|EXOC6	1769	1105	1709	823	933	836	1434	1146	1165
ENSG00000226425	ENSG00000226425|CYP26C1-DT	0	0	4	3	4	0	0	0	3
ENSG00000225118	ENSG00000225118	3	7	11	3	7	5	11	7	5
ENSG00000119912	ENSG00000119912|IDE	3569	2079	3487	1747	1613	1722	2878	2201	2128
ENSG00000138160	ENSG00000138160|KIF11	5591	3768	5224	2098	2006	2107	3594	2735	3020
ENSG00000184111	ENSG00000184111|RPL11P4	9	18	18	14	19	8	20	25	11
ENSG00000264313	ENSG00000264313|RN7SL644P	2	0	1	0	1	1	1	1	0
ENSG00000236493	ENSG00000236493|EIF2S2P3	14	21	6	21	7	5	29	17	18
ENSG00000186188	ENSG00000186188|FFAR4	5	0	0	5	5	7	7	10	10
ENSG00000138207	ENSG00000138207|RBP4	0	0	0	0	0	0	0	2	0
ENSG00000138180	ENSG00000138180|CEP55	1535	930	1896	928	907	889	1624	1148	1174
ENSG00000212396	ENSG00000212396|RNA5SP323	4	10	9	4	8	2	8	5	7
ENSG00000227995	ENSG00000227995|RAB11AP1	1	0	0	5	0	5	6	6	4
ENSG00000108231	ENSG00000108231|LGI1	6	0	4	38	22	24	46	50	40
ENSG00000280660	ENSG00000280660	0	2	2	17	17	19	27	18	26
ENSG00000280485	ENSG00000280485	0	0	0	0	0	0	0	0	0
ENSG00000095464	ENSG00000095464|PDE6C	19	24	20	67	44	50	126	74	81
ENSG00000148690	ENSG00000148690|FRA10AC1	747	467	927	1361	1185	1093	2238	1285	1497
ENSG00000176273	ENSG00000176273|SLC35G1	500	320	639	376	332	361	620	500	540
ENSG00000180764	ENSG00000180764|PIPSL	243	147	198	197	138	159	300	250	219
ENSG00000138193	ENSG00000138193|PLCE1	1698	1106	1575	2364	2041	2112	3464	2619	2948
ENSG00000232913	ENSG00000232913|PLCE1-AS2	14	21	21	6	35	35	41	40	50
ENSG00000206631	ENSG00000206631|RNU6-657P	0	0	1	1	1	1	2	0	1
ENSG00000228553	ENSG00000228553	0	0	2	5	3	8	4	3	4
ENSG00000268894	ENSG00000268894|PLCE1-AS1	6	0	1	66	64	110	116	94	83
ENSG00000234724	ENSG00000234724|HDAC1P1	8	6	13	25	15	14	40	19	21
ENSG00000273450	ENSG00000273450	28	24	22	37	31	40	53	57	48
ENSG00000173145	ENSG00000173145|NOC3L	3130	1914	2844	1853	1813	1772	3562	2566	2658
ENSG00000235746	ENSG00000235746|CTBP2P2	61	69	23	131	95	82	146	119	151
ENSG00000235199	ENSG00000235199|CYP2C58P	0	0	0	9	24	18	17	31	32
ENSG00000225354	ENSG00000225354|RPL7AP52	5	4	4	28	31	41	23	39	31
ENSG00000138109	ENSG00000138109|CYP2C9	30	10	20	120	88	137	113	128	128
ENSG00000233377	ENSG00000233377|MTND4P20	16	15	4	47	65	66	47	62	70
ENSG00000138115	ENSG00000138115|CYP2C8	7	0	0	21	23	22	29	26	33
ENSG00000231829	ENSG00000231829	11	5	3	29	26	28	20	29	36
ENSG00000108242	ENSG00000108242|CYP2C18	108	130	70	282	254	271	374	299	356
ENSG00000165841	ENSG00000165841|CYP2C19	91	116	55	238	273	242	444	306	338
ENSG00000230338	ENSG00000230338|MTND4P19	0	0	0	0	0	0	0	0	0
ENSG00000276490	ENSG00000276490	27	0	8	151	92	90	59	82	108
ENSG00000288526	ENSG00000288526	0	0	0	0	6	0	0	0	0
ENSG00000173124	ENSG00000173124|ACSM6	26	17	17	41	19	20	30	38	44
ENSG00000274691	ENSG00000274691	1	0	0	0	0	4	2	1	4
ENSG00000225533	ENSG00000225533|PAWRP1	4	4	1	1	0	2	0	2	4
ENSG00000234026	ENSG00000234026	5	0	2	0	6	0	5	7	4
ENSG00000214362	ENSG00000214362|RPS3AP36	6	2	5	4	2	4	6	8	3
ENSG00000108239	ENSG00000108239|TBC1D12	992	611	1121	661	663	656	1174	777	929
ENSG00000119969	ENSG00000119969|HELLS	13578	8683	11416	11636	10603	9965	18239	13099	13797
ENSG00000244332	ENSG00000244332	448	178	387	434	398	375	743	459	517
ENSG00000095637	ENSG00000095637|SORBS1	206	151	186	135	135	157	263	202	158
ENSG00000107438	ENSG00000107438|PDLIM1	799	514	618	413	366	341	722	445	506
ENSG00000059573	ENSG00000059573|ALDH18A1	2975	2060	2778	1148	957	1073	2251	1360	1648
ENSG00000119977	ENSG00000119977|TCTN3	1217	711	1274	538	504	603	1062	736	897
ENSG00000229418	ENSG00000229418	0	0	0	11	5	9	6	15	12
ENSG00000107447	ENSG00000107447|DNTT	0	3	0	13	20	12	26	25	20
ENSG00000138185	ENSG00000138185|ENTPD1	2236	805	1262	655	521	289	1356	813	912
ENSG00000270099	ENSG00000270099	0	0	0	1	0	0	0	0	0
ENSG00000226688	ENSG00000226688|ENTPD1-AS1	450	940	1355	974	1044	1128	1725	1377	1655
ENSG00000188649	ENSG00000188649|CC2D2B	141	115	146	194	186	198	268	286	303
ENSG00000107443	ENSG00000107443|CCNJ	1203	796	1195	726	741	806	1094	1019	1056
ENSG00000200728	ENSG00000200728|RNU6-271P	0	0	0	0	0	0	1	1	2
ENSG00000095585	ENSG00000095585|BLNK	103	43	20	98	132	114	108	181	132
ENSG00000240527	ENSG00000240527	5	4	5	4	18	0	8	8	13
ENSG00000227805	ENSG00000227805|RPL21P90	6	5	7	21	22	10	13	20	22
ENSG00000266407	ENSG00000266407|MIR3157	2	2	3	4	3	3	3	4	1
ENSG00000287009	ENSG00000287009	27	34	45	37	41	17	39	62	58
ENSG00000177853	ENSG00000177853|ZNF518A	5658	3449	5224	2971	3651	3551	5241	4982	4961
ENSG00000229417	ENSG00000229417|NPM1P25	2	2	8	2	3	2	2	4	1
ENSG00000236552	ENSG00000236552|RPL13AP5	869	622	879	374	306	378	821	449	555
ENSG00000197430	ENSG00000197430|OPALIN	11	0	4	38	37	34	18	52	45
ENSG00000095587	ENSG00000095587|TLL2	58	66	63	264	211	233	219	237	273
ENSG00000155629	ENSG00000155629|PIK3AP1	92	62	149	115	104	151	140	166	206
ENSG00000202047	ENSG00000202047|RNA5SP324	0	0	0	0	0	1	0	0	0
ENSG00000227032	ENSG00000227032|RPS2P36	0	0	0	2	2	4	7	7	9
ENSG00000077147	ENSG00000077147|TM9SF3	6846	4297	6056	2262	2119	2263	3901	3173	3334
ENSG00000235677	ENSG00000235677|NPM1P26	93	66	69	75	67	70	111	82	93
ENSG00000277308	ENSG00000277308|Metazoa_SRP	2	2	0	2	4	1	4	5	1
ENSG00000196233	ENSG00000196233|LCOR	6960	5218	5796	4184	4261	4218	6408	5321	5754
ENSG00000187122	ENSG00000187122|SLIT1	244	158	146	311	164	173	454	208	288
ENSG00000234855	ENSG00000234855|SLIT1-AS1	15	9	5	18	16	8	35	13	7
ENSG00000286683	ENSG00000286683	0	8	5	5	9	12	0	9	10
ENSG00000213390	ENSG00000213390|ARHGAP19	1643	1069	1496	766	697	573	1528	901	860
ENSG00000232875	ENSG00000232875|HMGN2P35	12	5	8	9	7	6	10	17	9
ENSG00000269891	ENSG00000269891|ARHGAP19-SLIT1	38	17	41	55	22	114	77	51	200
ENSG00000231398	ENSG00000231398	15	0	11	8	0	12	0	11	11
ENSG00000165887	ENSG00000165887|ANKRD2	3	0	0	7	4	0	0	0	0
ENSG00000120057	ENSG00000120057|SFRP5	10	6	9	9	16	9	19	26	11
ENSG00000227356	ENSG00000227356|GOLGA7B-DT	0	3	1	0	0	0	0	0	0
ENSG00000241935	ENSG00000241935|HOGA1	16	16	21	27	29	36	60	41	38
ENSG00000249967	ENSG00000249967	0	0	0	0	0	0	0	0	0
ENSG00000155254	ENSG00000155254|MARVELD1	256	186	308	92	100	91	166	153	135
ENSG00000203942	ENSG00000203942|C10orf62	4	4	0	5	6	2	5	9	9
ENSG00000171160	ENSG00000171160|MORN4	153	157	254	137	145	124	297	156	199
ENSG00000155252	ENSG00000155252|PI4K2A	697	606	684	390	374	378	649	543	592
ENSG00000119986	ENSG00000119986|AVPI1	111	92	104	51	55	76	122	80	76
ENSG00000155256	ENSG00000155256|ZFYVE27	717	604	803	358	326	426	807	534	665
ENSG00000095713	ENSG00000095713|CRTAC1	23	26	11	3	0	12	0	17	12
ENSG00000155265	ENSG00000155265|GOLGA7B	41	29	17	88	96	74	85	103	97
ENSG00000166024	ENSG00000166024|R3HCC1L	751	488	719	786	728	706	1303	863	971
ENSG00000138131	ENSG00000138131|LOXL4	83	77	63	85	77	111	128	100	109
ENSG00000230928	ENSG00000230928	22	25	14	29	23	24	42	27	37
ENSG00000165879	ENSG00000165879|FRAT1	42	48	47	81	55	53	78	69	70
ENSG00000052749	ENSG00000052749|RRP12	2041	1833	1695	1037	908	1034	1748	1438	1533
ENSG00000171314	ENSG00000171314|PGAM1	2788	1796	2837	1599	1380	1457	3392	2078	2415
ENSG00000171311	ENSG00000171311|EXOSC1	640	426	649	330	318	317	647	476	503
ENSG00000171307	ENSG00000171307|ZDHHC16	798	634	896	333	318	380	656	581	619
ENSG00000155229	ENSG00000155229|MMS19	2098	1342	1970	1307	1109	1056	2319	1492	1784
ENSG00000237169	ENSG00000237169|RPL12P27	1	0	2	5	8	11	5	10	8
ENSG00000181274	ENSG00000181274|FRAT2	434	255	451	310	319	322	527	411	431
ENSG00000225850	ENSG00000225850	5	0	0	6	15	14	5	20	34
ENSG00000231508	ENSG00000231508|RPL34P20	16	5	15	0	6	13	18	17	13
ENSG00000231970	ENSG00000231970	9	0	3	0	8	3	4	8	4
ENSG00000200737	ENSG00000200737|Y_RNA	2	4	2	4	5	2	4	4	3
ENSG00000165886	ENSG00000165886|UBTD1	84	76	90	45	46	52	68	43	60
ENSG00000119943	ENSG00000119943|PYROXD2	36	47	52	39	35	53	55	74	60
ENSG00000284415	ENSG00000284415|MIR1287	0	1	1	0	1	1	1	1	0
ENSG00000107521	ENSG00000107521|HPS1	1047	876	1084	491	429	568	825	753	705
ENSG00000289758	ENSG00000289758	0	0	0	5	0	0	0	0	73
ENSG00000287261	ENSG00000287261|HPS1-AS1	19	28	30	0	0	11	10	22	26
ENSG00000264610	ENSG00000264610|MIR4685	1	2	2	2	2	2	3	2	0
ENSG00000119946	ENSG00000119946|CNNM1	69	47	77	53	64	85	133	113	116
ENSG00000172987	ENSG00000172987|HPSE2	11	9	7	4	5	5	0	18	6
ENSG00000274056	ENSG00000274056|MIR6507	0	0	0	0	0	0	0	0	0
ENSG00000236818	ENSG00000236818|ARL5AP2	1	5	3	0	1	0	2	1	5
ENSG00000234109	ENSG00000234109|RPL7P36	1	2	0	0	1	0	2	2	3
ENSG00000120053	ENSG00000120053|GOT1	816	621	889	493	409	486	883	609	665
ENSG00000224934	ENSG00000224934|GOT1-DT	136	95	139	214	227	174	490	302	307
ENSG00000155287	ENSG00000155287|SLC25A28	505	357	513	397	409	375	689	473	490
ENSG00000260475	ENSG00000260475|SLC25A28-DT	4	15	9	18	8	4	12	11	11
ENSG00000270623	ENSG00000270623|SPCS2P2	0	0	0	6	0	4	10	13	0
ENSG00000283232	ENSG00000283232|CYP2C23P	1	0	0	4	7	4	4	4	8
ENSG00000232230	ENSG00000232230|TPM4P1	1	0	0	0	5	0	0	3	4
ENSG00000229278	ENSG00000229278	0	0	2	5	1	2	3	1	3
ENSG00000023839	ENSG00000023839|ABCC2	172	108	130	259	170	216	305	195	288
ENSG00000227695	ENSG00000227695|DNMBP-AS1	15	8	10	11	10	15	12	19	17
ENSG00000285932	ENSG00000285932	10	2	12	26	15	12	24	15	23
ENSG00000198018	ENSG00000198018|ENTPD7	1932	1344	1711	1041	1007	1000	1697	1415	1512
ENSG00000233690	ENSG00000233690|EBAG9P1	29	12	10	26	22	28	42	47	30
ENSG00000119929	ENSG00000119929|CUTC	367	256	435	275	248	308	538	327	338
ENSG00000014919	ENSG00000014919|COX15	1490	1133	1637	1119	874	990	1717	1270	1359
ENSG00000227351	ENSG00000227351|NANOGP6	1	2	1	6	1	0	6	3	7
ENSG00000107554	ENSG00000107554|DNMBP	475	418	449	385	385	428	731	547	556
ENSG00000222072	ENSG00000222072|Y_RNA	2	2	1	1	4	0	2	3	2
ENSG00000075891	ENSG00000075891|PAX2	0	11	5	6	3	9	33	25	20
ENSG00000273162	ENSG00000273162	62	62	65	56	74	39	143	118	120
ENSG00000107807	ENSG00000107807|TLX1	0	3	0	0	0	0	0	3	0
ENSG00000107816	ENSG00000107816|LZTS2	475	448	770	438	374	451	661	601	622
ENSG00000186862	ENSG00000186862|PDZD7	26	28	28	29	46	39	73	33	49
ENSG00000107819	ENSG00000107819|SFXN3	195	149	347	124	149	144	257	173	200
ENSG00000107821	ENSG00000107821|KAZALD1	40	44	73	57	99	113	192	115	178
ENSG00000288844	ENSG00000288844	0	0	2	3	4	0	0	2	0
ENSG00000237579	ENSG00000237579|LINC01514	0	0	0	0	0	0	0	0	7
ENSG00000270973	ENSG00000270973|SMARCE1P7	0	0	0	0	0	0	0	0	0
ENSG00000227128	ENSG00000227128|LBX1-AS1	87	59	109	58	71	56	128	82	96
ENSG00000229649	ENSG00000229649|LINC02681	0	0	0	5	6	0	7	3	3
ENSG00000138136	ENSG00000138136|LBX1	11	19	11	8	0	6	5	11	10
ENSG00000213341	ENSG00000213341|CHUK	2795	1699	2673	2480	2229	2222	3381	2639	2730
ENSG00000196072	ENSG00000196072|BLOC1S2	865	557	1092	573	532	480	807	675	652
ENSG00000107593	ENSG00000107593|PKD2L1	0	0	0	25	17	22	44	31	40
ENSG00000231188	ENSG00000231188	0	0	0	4	0	0	0	6	12
ENSG00000235823	ENSG00000235823|OLMALINC	199	181	147	291	246	236	476	383	362
ENSG00000075826	ENSG00000075826|SEC31B	713	579	602	788	590	642	1749	827	913
ENSG00000255339	ENSG00000255339	138	0	226	185	95	113	136	113	189
ENSG00000166136	ENSG00000166136|NDUFB8	1476	925	1378	445	417	372	1137	718	654
ENSG00000166135	ENSG00000166135|HIF1AN	2794	2236	2379	1902	2205	2094	3624	3115	3370
ENSG00000107566	ENSG00000107566|ERLIN1	1042	771	1101	819	733	695	1364	951	1084
ENSG00000236308	ENSG00000236308	52	47	54	49	52	36	59	55	91
ENSG00000227492	ENSG00000227492|CHUK-DT	23	32	11	24	38	28	58	31	35
ENSG00000095485	ENSG00000095485|CWF19L1	1146	821	1317	763	785	916	1391	1054	1198
ENSG00000212464	ENSG00000212464|SNORA12	252	137	122	344	382	459	614	463	558
ENSG00000230224	ENSG00000230224|PHB1P9	51	48	57	36	55	42	67	41	83
ENSG00000207362	ENSG00000207362|RNU6-422P	8	5	6	7	6	7	13	9	9
ENSG00000099194	ENSG00000099194|SCD	8777	5103	7392	5350	4911	4871	11109	7077	7238
ENSG00000289301	ENSG00000289301	4	5	8	7	9	4	22	11	7
ENSG00000212325	ENSG00000212325|Y_RNA	2	2	2	2	2	5	3	4	7
ENSG00000075290	ENSG00000075290|WNT8B	45	28	23	62	70	60	109	74	60
ENSG00000119906	ENSG00000119906|SLF2	2580	1659	2794	1802	2033	2159	2859	2618	2833
ENSG00000055950	ENSG00000055950|MRPL43	577	356	639	297	318	324	607	427	463
ENSG00000095539	ENSG00000095539|SEMA4G	123	111	171	154	132	97	255	195	237
ENSG00000207551	ENSG00000207551|MIR608	0	3	0	0	1	2	1	0	2
ENSG00000107815	ENSG00000107815|TWNK	921	826	711	554	507	524	902	791	842
ENSG00000272572	ENSG00000272572	17	12	19	42	49	36	80	33	45
ENSG00000273476	ENSG00000273476	2	2	2	6	13	4	15	7	20
ENSG00000236662	ENSG00000236662	3	0	4	2	0	2	13	11	3
ENSG00000166167	ENSG00000166167|BTRC	1044	731	947	921	893	875	1799	1293	1449
ENSG00000222414	ENSG00000222414|RNU2-59P	6	5	2	3	5	8	7	5	9
ENSG00000166169	ENSG00000166169|POLL	507	458	728	564	524	582	921	624	686
ENSG00000166171	ENSG00000166171|DPCD	299	205	336	228	178	211	438	236	304
ENSG00000263436	ENSG00000263436|MIR3158-1	0	0	0	0	1	1	1	0	0
ENSG00000283558	ENSG00000283558|MIR3158-2	0	0	0	0	1	1	1	0	0
ENSG00000107829	ENSG00000107829|FBXW4	254	292	336	287	267	257	402	329	392
ENSG00000224817	ENSG00000224817|LINC03046	74	42	83	61	69	74	176	118	95
ENSG00000222051	ENSG00000222051|RNU6-1165P	2	5	3	5	5	5	5	8	7
ENSG00000286489	ENSG00000286489	24	27	23	30	30	33	63	43	38
ENSG00000166189	ENSG00000166189|HPS6	191	210	257	127	105	162	235	169	277
ENSG00000229629	ENSG00000229629	1	1	1	1	2	1	3	5	1
ENSG00000120029	ENSG00000120029|ARMH3	690	506	639	468	396	404	785	523	627
ENSG00000274742	ENSG00000274742|Metazoa_SRP	2	2	5	4	2	3	3	1	2
ENSG00000222430	ENSG00000222430|Y_RNA	2	2	0	3	3	1	0	2	6
ENSG00000107831	ENSG00000107831|FGF8	9	9	0	9	17	15	15	9	24
ENSG00000120049	ENSG00000120049|KCNIP2	47	51	51	63	50	42	92	46	91
ENSG00000107833	ENSG00000107833|NPM3	649	487	615	282	238	263	601	365	386
ENSG00000198408	ENSG00000198408|OGA	6337	4382	5608	5808	5589	5587	9473	6401	7382
ENSG00000226009	ENSG00000226009|KCNIP2-AS1	24	25	21	35	40	42	76	39	24
ENSG00000198728	ENSG00000198728|LDB1	668	530	749	397	301	327	722	492	608
ENSG00000119915	ENSG00000119915|ELOVL3	0	5	0	14	18	13	11	17	17
ENSG00000107859	ENSG00000107859|PITX3	4	0	4	6	14	11	30	10	12
ENSG00000148840	ENSG00000148840|PPRC1	2617	2289	1782	1693	1344	1477	3021	2265	2526
ENSG00000166197	ENSG00000166197|NOLC1	5362	3893	4072	1937	1724	1693	3709	2740	2816
ENSG00000138107	ENSG00000138107|ACTR1A	2217	1719	1898	912	873	1023	1896	1432	1535
ENSG00000138111	ENSG00000138111|MFSD13A	176	157	233	222	192	228	398	322	299
ENSG00000273262	ENSG00000273262	0	0	0	0	0	0	0	0	0
ENSG00000272933	ENSG00000272933|TRIM8-DT	0	0	1	0	0	0	0	0	0
ENSG00000171206	ENSG00000171206|TRIM8	378	369	344	272	263	263	499	423	430
ENSG00000107882	ENSG00000107882|SUFU	332	378	318	138	183	167	316	242	269
ENSG00000228657	ENSG00000228657|RPL23AP58	20	13	12	11	10	8	14	17	15
ENSG00000207029	ENSG00000207029|RNU6-43P	2	1	1	1	1	2	1	2	4
ENSG00000107862	ENSG00000107862|GBF1	3563	3004	3153	2387	2643	2577	3859	3402	3703
ENSG00000077150	ENSG00000077150|NFKB2	393	470	483	560	703	604	1116	781	937
ENSG00000059915	ENSG00000059915|PSD	44	41	32	84	72	92	134	80	93
ENSG00000107872	ENSG00000107872|FBXL15	141	143	178	99	81	71	169	126	129
ENSG00000202569	ENSG00000202569|MIR146B	0	0	0	0	0	2	0	0	0
ENSG00000269609	ENSG00000269609|C10orf95-AS1	533	357	710	456	442	463	966	704	724
ENSG00000107874	ENSG00000107874|CUEDC2	355	290	467	160	155	154	361	192	214
ENSG00000120055	ENSG00000120055|C10orf95	10	10	19	11	2	10	15	11	5
ENSG00000156374	ENSG00000156374|PCGF6	1216	719	1221	1282	1177	1300	1892	1314	1424
ENSG00000212413	ENSG00000212413|RNU11-3P	8	5	6	4	3	6	6	11	8
ENSG00000156398	ENSG00000156398|SFXN2	999	714	1016	687	722	769	1175	978	987
ENSG00000148795	ENSG00000148795|CYP17A1	0	1	5	15	14	0	31	26	28
ENSG00000166272	ENSG00000166272|WBP1L	369	337	408	278	303	297	461	396	399
ENSG00000213061	ENSG00000213061|PFN1P11	0	0	0	4	3	0	4	0	3
ENSG00000236937	ENSG00000236937|PTGES3P4	0	9	3	8	10	7	10	12	6
ENSG00000282772	ENSG00000282772	13	0	7	10	5	3	8	15	13
ENSG00000270316	ENSG00000270316|BORCS7-ASMT	0	0	0	33	0	0	0	297	0
ENSG00000076685	ENSG00000076685|NT5C2	935	856	915	574	599	547	988	778	740
ENSG00000138175	ENSG00000138175|ARL3	292	246	345	179	138	141	263	202	184
ENSG00000252994	ENSG00000252994|RNU6-1231P	2	1	2	0	2	1	1	3	3
ENSG00000166275	ENSG00000166275|BORCS7	629	432	625	244	283	291	437	404	424
ENSG00000283337	ENSG00000283337|U6	1	3	0	3	2	3	4	4	2
ENSG00000214435	ENSG00000214435|AS3MT	299	207	347	121	179	176	319	9	261
ENSG00000235266	ENSG00000235266|RPL22P17	1	6	3	1	4	2	8	6	9
ENSG00000286575	ENSG00000286575	10	20	9	20	9	21	14	25	26
ENSG00000272912	ENSG00000272912	7	10	5	15	16	8	9	23	14
ENSG00000148842	ENSG00000148842|CNNM2	1293	852	1108	1118	963	1020	1971	1398	1471
ENSG00000278498	ENSG00000278498	2	4	4	2	3	7	8	6	7
ENSG00000237827	ENSG00000237827|RPS15AP29	11	13	5	2	13	4	7	11	10
ENSG00000213277	ENSG00000213277|MARCKSL1P1	12	12	8	10	15	8	17	15	14
ENSG00000229256	ENSG00000229256|ST13P13	7	17	18	5	13	10	20	15	11
ENSG00000235376	ENSG00000235376|RPEL1	41	26	30	27	29	35	28	43	44
ENSG00000148798	ENSG00000148798|INA	704	738	822	221	333	317	364	383	496
ENSG00000234699	ENSG00000234699	0	0	3	7	7	10	0	16	16
ENSG00000185933	ENSG00000185933|CALHM1	5	9	9	15	23	28	26	47	35
ENSG00000183128	ENSG00000183128|CALHM3	0	0	0	8	8	0	9	9	8
ENSG00000148835	ENSG00000148835|TAF5	1016	519	843	514	530	520	961	721	733
ENSG00000173915	ENSG00000173915|ATP5MK	2010	988	2579	601	596	551	1216	938	884
ENSG00000138172	ENSG00000138172|CALHM2	90	96	86	54	40	58	78	112	112
ENSG00000273485	ENSG00000273485	0	19	7	10	6	0	16	20	3
ENSG00000283867	ENSG00000283867|MIR1307	1	1	1	1	1	1	1	1	1
ENSG00000148843	ENSG00000148843|PDCD11	3322	2379	3098	1823	1641	1714	2985	2054	2573
ENSG00000107960	ENSG00000107960|STN1	146	117	197	221	213	195	465	235	274
ENSG00000289744	ENSG00000289744	1	0	0	13	0	14	13	17	16
ENSG00000289745	ENSG00000289745	15	4	15	44	31	38	71	27	38
ENSG00000235470	ENSG00000235470|NEURL1-AS1	0	0	0	3	4	7	7	5	7
ENSG00000226431	ENSG00000226431	0	0	0	0	0	0	2	5	3
ENSG00000107954	ENSG00000107954|NEURL1	31	40	30	23	25	25	43	36	26
ENSG00000107957	ENSG00000107957|SH3PXD2A	1984	1660	2098	1095	997	1169	1890	1519	1659
ENSG00000280693	ENSG00000280693|SH3PXD2A-AS1	5	9	3	8	14	4	9	14	8
ENSG00000287419	ENSG00000287419	8	6	6	15	11	13	14	13	13
ENSG00000273108	ENSG00000273108	48	30	39	17	16	11	40	42	39
ENSG00000289972	ENSG00000289972	22	24	28	12	17	11	34	21	29
ENSG00000222503	ENSG00000222503|Y_RNA	1	0	0	2	4	1	3	0	0
ENSG00000065618	ENSG00000065618|COL17A1	26	35	12	70	41	65	58	65	76
ENSG00000283788	ENSG00000283788|MIR936	0	0	0	1	1	0	0	0	0
ENSG00000156384	ENSG00000156384|SFR1	223	164	359	283	320	299	548	423	447
ENSG00000065613	ENSG00000065613|SLK	5676	3673	5713	2907	3227	3344	5001	3800	4326
ENSG00000266754	ENSG00000266754|RN7SL524P	1	1	1	1	1	1	1	1	1
ENSG00000120051	ENSG00000120051|CFAP58	16	19	22	42	44	29	38	35	41
ENSG00000213260	ENSG00000213260|YWHAZP5	21	28	21	10	3	3	18	14	14
ENSG00000229466	ENSG00000229466|LINC02627	0	0	4	0	0	0	0	0	0
ENSG00000287732	ENSG00000287732	0	4	0	0	0	0	4	0	0
ENSG00000215002	ENSG00000215002|RPL23AP59	0	0	0	0	2	0	0	0	0
ENSG00000197748	ENSG00000197748|CFAP43	141	143	224	472	460	446	505	455	447
ENSG00000208033	ENSG00000208033|MIR609	0	1	0	1	1	0	1	2	0
ENSG00000148834	ENSG00000148834|GSTO1	801	555	890	306	247	269	597	394	358
ENSG00000270075	ENSG00000270075	0	0	0	0	0	0	0	0	0
ENSG00000148841	ENSG00000148841|ITPRIP	245	251	155	159	171	148	293	252	231
ENSG00000228261	ENSG00000228261|ITPRIP-AS1	0	9	0	3	11	10	20	6	10
ENSG00000231233	ENSG00000231233|CFAP58-DT	8	5	5	6	0	8	15	10	9
ENSG00000266852	ENSG00000266852|MIR4482	4	3	6	4	1	3	8	7	5
ENSG00000065621	ENSG00000065621|GSTO2	292	212	430	299	298	331	526	477	457
ENSG00000287779	ENSG00000287779	1	1	1	1	1	1	1	1	1
ENSG00000222436	ENSG00000222436|RN7SKP278	1	1	0	1	1	1	1	1	1
ENSG00000270294	ENSG00000270294|XIAPP1	7	9	14	11	10	12	14	9	14
ENSG00000108018	ENSG00000108018|SORCS1	53	34	56	41	25	35	83	39	59
ENSG00000287047	ENSG00000287047	0	0	0	5	0	0	0	0	4
ENSG00000200626	ENSG00000200626|RNA5SP325	0	0	0	0	0	0	0	0	0
ENSG00000224907	ENSG00000224907|RPL21P91	0	1	0	4	5	2	2	2	5
ENSG00000108039	ENSG00000108039|XPNPEP1	1282	829	1433	982	847	816	1657	1026	1172
ENSG00000272160	ENSG00000272160|RNU4-5P	1	0	1	2	2	0	1	1	2
ENSG00000226734	ENSG00000226734|SNRPGP12	3	2	0	3	0	3	9	4	4
ENSG00000203876	ENSG00000203876|ADD3-AS1	5	12	4	14	17	8	34	28	43
ENSG00000148700	ENSG00000148700|ADD3	1844	1094	2282	1912	1633	1664	3234	1804	2080
ENSG00000138166	ENSG00000138166|DUSP5	127	117	90	42	59	67	103	75	69
ENSG00000119950	ENSG00000119950|MXI1	892	525	805	1253	1162	1081	2135	1431	1448
ENSG00000228417	ENSG00000228417	0	3	0	4	0	0	3	0	0
ENSG00000119953	ENSG00000119953|SMNDC1	1444	1128	1087	1345	1336	1232	1851	1675	1544
