gene_id	CK0816_S1.htseq.count	CK0817_S2.htseq.count	CK0818_S3.htseq.count	CK0819_S4.htseq.count	CK0820_S5.htseq.count	CK0821_S6.htseq.count	CK0822_S7.htseq.count	CK0823_S8.htseq.count	CK0824_S9.htseq.count
ENSG00000285830	14	19	7	14	6	11	24	13	15
ENSG00000285831	0	0	1	4	0	9	12	1	6
ENSG00000285833	0	0	0	0	0	1	0	0	0
ENSG00000285834	7	2	9	12	17	10	31	18	13
ENSG00000285835	5	1	0	4	1	2	4	4	2
ENSG00000285836	13	9	17	11	18	24	26	26	17
ENSG00000285837	0	0	0	0	0	0	0	0	1
ENSG00000285838	0	0	0	0	0	0	0	0	0
ENSG00000285839	0	0	0	0	0	0	0	0	0
ENSG00000285840	0	1	3	6	1	20	15	3	15
ENSG00000285841	30	35	29	44	50	47	88	93	82
ENSG00000285842	1	0	0	2	5	1	3	3	1
ENSG00000285843	6	2	1	9	3	6	5	9	5
ENSG00000285844	0	0	3	1	3	1	4	1	11
ENSG00000285845	0	0	0	0	0	0	0	0	0
ENSG00000285846	0	0	0	0	0	0	0	0	0
ENSG00000285847	57	31	34	69	86	54	126	107	98
ENSG00000285848	0	1	1	3	4	2	3	0	2
ENSG00000285849	32	25	26	49	31	35	97	38	42
ENSG00000285850	3	7	4	4	3	4	20	12	7
ENSG00000285851	22	21	42	93	63	78	115	87	109
ENSG00000285852	1	4	8	3	6	3	10	3	4
ENSG00000285853	0	0	0	2	6	2	4	3	4
ENSG00000285854	2	4	4	20	29	26	27	23	17
ENSG00000285855	0	0	0	0	0	0	0	0	0
ENSG00000285856	5	4	17	2	12	13	22	33	14
ENSG00000285857	154	118	176	197	207	174	311	221	230
ENSG00000285858	0	0	0	1	4	5	1	1	1
ENSG00000285859	0	0	0	0	1	0	2	3	0
ENSG00000285860	0	0	0	0	2	1	4	2	0
ENSG00000285861	0	0	0	0	0	0	0	0	0
ENSG00000285862	0	0	0	0	0	0	0	0	0
ENSG00000285863	28	23	19	27	25	15	62	19	31
ENSG00000285864	0	0	0	0	0	0	0	1	0
ENSG00000285865	30	18	23	16	23	20	45	33	16
ENSG00000285866	0	0	0	0	1	0	0	0	0
ENSG00000285867	1	0	1	0	1	2	1	3	1
ENSG00000285868	14	6	15	6	6	17	29	22	18
ENSG00000285869	1	1	0	0	4	1	3	2	2
ENSG00000285870	6	1	1	6	17	13	8	9	4
ENSG00000285871	3	7	3	3	23	4	18	31	27
ENSG00000285872	7	2	3	14	13	12	15	14	20
ENSG00000285873	2	15	7	21	24	38	25	37	29
ENSG00000285876	4	1	1	2	2	6	7	2	4
ENSG00000285877	15	5	12	23	16	17	32	32	10
ENSG00000285878	33	27	23	48	44	25	131	55	54
ENSG00000285879	239	151	183	453	279	255	783	313	345
ENSG00000285880	0	0	0	0	0	0	1	0	0
ENSG00000285881	1	2	3	3	5	6	2	2	12
ENSG00000285882	0	0	0	0	0	0	2	2	0
ENSG00000285883	0	0	0	0	1	0	0	1	1
ENSG00000285884	3	0	4	0	2	0	2	4	5
ENSG00000285885	1	2	2	2	10	6	6	13	18
ENSG00000285886	26	16	17	11	12	16	50	32	39
ENSG00000285887	13	14	10	29	34	34	40	20	36
ENSG00000285888	1	4	0	14	9	7	6	11	10
ENSG00000285889	0	0	0	0	0	0	0	0	0
ENSG00000285890	1	1	0	1	1	1	11	5	1
ENSG00000285891	0	0	0	0	0	0	0	0	0
ENSG00000285892	1	1	0	0	5	1	6	3	2
ENSG00000285894	0	0	0	0	0	0	0	0	0
ENSG00000285895	0	1	1	11	22	7	10	28	30
ENSG00000285896	0	0	0	0	0	0	0	0	0
ENSG00000285897	2	7	7	5	7	2	9	3	8
ENSG00000285898	5	1	4	1	0	0	1	3	1
ENSG00000285899	0	1	0	0	1	5	0	2	0
ENSG00000285900	1	0	0	1	0	1	0	1	0
ENSG00000285901	2	4	1	11	4	8	23	9	13
ENSG00000285902	72	42	22	25	56	32	53	64	41
ENSG00000285904	17	24	18	55	54	44	52	93	65
ENSG00000285905	11	9	13	13	19	18	34	24	27
ENSG00000285906	1	3	5	1	1	1	1	1	5
ENSG00000285907	0	0	0	5	3	5	1	5	6
ENSG00000285908	4	3	2	12	13	9	24	31	15
ENSG00000285909	12	13	6	10	3	7	17	4	25
ENSG00000285910	0	0	0	1	0	1	2	1	0
ENSG00000285911	0	6	1	1	17	13	13	11	10
ENSG00000285912	0	0	0	5	0	0	2	0	1
ENSG00000285913	0	0	0	0	0	0	0	0	0
ENSG00000285914	4	4	5	50	36	42	47	62	41
ENSG00000285915	0	0	0	0	0	2	0	1	2
ENSG00000285917	0	0	0	0	0	0	0	0	0
ENSG00000285918	15	5	9	10	18	12	40	25	29
ENSG00000285919	1	3	2	6	19	14	12	34	27
ENSG00000285920	0	0	0	0	0	0	0	0	0
ENSG00000285921	1	0	4	3	13	14	9	15	7
ENSG00000285922	0	0	0	0	0	0	0	0	0
ENSG00000285923	1	0	0	0	6	5	1	2	1
ENSG00000285925	1	0	2	8	4	2	5	11	19
ENSG00000285926	0	1	2	2	6	0	2	1	0
ENSG00000285927	0	0	0	0	0	0	0	0	0
ENSG00000285928	82	53	48	58	90	92	150	113	148
ENSG00000285929	0	0	0	0	0	0	0	4	1
ENSG00000285930	16	3	14	19	34	29	33	33	40
ENSG00000285931	6	5	2	7	15	7	29	11	14
ENSG00000285932	5	3	6	3	5	3	5	6	4
ENSG00000285933	12	3	10	18	10	25	21	12	22
ENSG00000285934	2	1	0	2	1	1	1	3	1
ENSG00000285935	0	0	3	9	2	1	2	0	1
ENSG00000285936	9	5	3	4	7	7	5	15	5
ENSG00000285937	0	0	0	0	0	0	0	0	0
ENSG00000285938	1	1	1	0	6	2	12	3	6
ENSG00000285939	0	0	0	1	0	1	0	0	0
ENSG00000285940	1	1	0	3	3	4	6	14	3
ENSG00000285941	0	0	0	0	0	0	0	0	0
ENSG00000285942	0	0	0	0	0	0	0	0	0
ENSG00000285943	102	76	91	100	77	67	124	57	90
ENSG00000285944	1	1	0	0	0	0	0	2	3
ENSG00000285945	0	0	0	4	0	0	1	0	0
ENSG00000285946	0	0	0	0	0	0	0	0	0
ENSG00000285947	0	0	0	0	0	0	0	0	0
ENSG00000285948	40	26	23	18	7	15	34	38	16
ENSG00000285950	0	0	0	0	0	0	0	0	0
ENSG00000285952	2	3	1	2	0	3	0	0	3
ENSG00000285953	2	0	0	1	3	0	1	1	0
ENSG00000285954	0	0	0	1	1	0	2	1	1
ENSG00000285955	32	15	8	17	10	12	35	36	37
ENSG00000285957	1	4	7	3	1	0	2	4	4
ENSG00000285958	1	0	0	0	1	0	0	0	0
ENSG00000285959	0	0	0	0	0	0	0	0	0
ENSG00000285960	0	4	0	13	3	0	4	3	1
ENSG00000285961	0	0	0	1	1	1	1	1	1
ENSG00000285963	0	0	0	2	1	0	0	1	0
ENSG00000285964	0	0	0	0	0	0	0	0	1
ENSG00000285966	0	0	1	2	1	2	7	2	3
ENSG00000285967	835	658	1058	950	890	984	1952	1562	1547
ENSG00000285968	0	0	0	0	0	0	0	0	0
ENSG00000285969	0	8	0	2	20	11	9	3	13
ENSG00000285970	9	7	6	2	3	4	8	10	5
ENSG00000285971	0	0	0	0	0	0	1	0	0
ENSG00000285972	0	0	2	15	26	12	9	19	21
ENSG00000285973	13	15	25	5	27	10	26	23	25
ENSG00000285974	18	23	25	21	19	14	24	27	28
ENSG00000285975	0	0	0	0	0	0	0	0	0
ENSG00000285976	3	2	0	3	0	0	3	2	0
ENSG00000285977	0	0	0	0	0	0	0	0	0
ENSG00000285978	1	0	1	0	0	0	3	0	0
ENSG00000285979	418	260	331	408	385	479	690	554	524
ENSG00000285980	0	0	0	0	0	0	0	0	0
ENSG00000285981	0	0	0	0	0	0	0	0	0
ENSG00000285982	0	0	0	4	0	3	1	5	1
ENSG00000285984	0	0	0	1	1	0	0	0	0
ENSG00000285985	0	0	0	6	5	3	2	6	8
ENSG00000285986	0	0	0	0	0	1	1	0	1
ENSG00000285987	0	0	1	21	2	5	6	1	7
ENSG00000285988	0	0	0	0	0	0	0	0	0
ENSG00000285989	0	0	0	0	0	0	0	0	0
ENSG00000285990	5	0	1	7	8	2	1	2	3
ENSG00000285991	32	16	11	42	34	56	62	68	67
ENSG00000285992	0	0	1	0	0	1	2	0	0
ENSG00000285993	4	1	5	1	6	10	7	8	7
ENSG00000285994	15	30	13	14	10	30	34	12	16
ENSG00000285996	5	8	12	8	10	5	12	7	6
ENSG00000285997	1	0	0	0	4	1	0	1	0
ENSG00000285998	0	0	0	0	0	0	0	0	0
ENSG00000285999	120	72	95	106	100	102	133	115	132
ENSG00000286000	13	17	3	128	95	101	231	142	114
ENSG00000286001	11	20	13	10	6	12	14	15	6
ENSG00000286002	0	0	0	5	2	1	2	11	3
ENSG00000286003	0	0	0	2	2	0	0	2	3
ENSG00000286004	77	58	68	54	72	45	115	74	88
ENSG00000286005	0	0	0	0	0	0	0	0	0
ENSG00000286006	0	0	0	1	1	0	0	0	0
ENSG00000286007	0	0	0	0	0	0	0	0	0
ENSG00000286008	0	0	0	1	0	0	0	1	0
ENSG00000286009	0	0	0	0	0	0	0	0	0
ENSG00000286010	0	0	0	0	0	1	1	0	0
ENSG00000286011	3	0	2	19	22	11	12	20	16
ENSG00000286012	0	0	0	0	0	0	0	0	0
ENSG00000286013	0	0	0	0	0	0	0	0	0
ENSG00000286014	0	0	0	0	0	0	0	0	0
ENSG00000286015	0	1	0	1	0	0	0	2	0
ENSG00000286016	0	0	0	0	1	1	0	0	0
ENSG00000286017	1	4	1	5	1	2	5	7	0
ENSG00000286018	135	67	71	65	50	40	167	67	92
ENSG00000286019	188	134	180	166	124	132	279	220	179
ENSG00000286020	8	13	15	10	23	29	30	32	17
ENSG00000286021	2	1	6	1	4	0	0	2	5
ENSG00000286022	1	0	0	0	2	1	1	0	0
ENSG00000286023	0	0	0	0	0	0	1	0	0
ENSG00000286024	22	19	27	8	14	19	34	34	24
ENSG00000286025	5	8	3	12	4	12	11	20	29
ENSG00000286026	0	0	1	0	0	0	0	0	0
ENSG00000286027	0	0	0	0	0	0	0	0	0
ENSG00000286028	0	0	0	2	0	1	0	0	1
ENSG00000286030	0	0	0	0	0	0	0	0	0
ENSG00000286031	0	0	0	2	2	1	0	0	7
ENSG00000286032	0	0	0	0	0	0	0	0	0
ENSG00000286033	11	8	12	10	5	10	19	12	15
ENSG00000286034	3	1	0	0	0	1	0	2	2
ENSG00000286035	14	24	22	32	51	47	79	60	66
ENSG00000286036	0	0	0	1	3	5	0	3	4
ENSG00000286037	0	0	0	0	0	0	0	0	0
ENSG00000286038	0	0	1	0	0	0	3	0	0
ENSG00000286039	1	2	2	8	5	4	4	15	2
ENSG00000286040	0	0	1	2	5	3	0	0	1
ENSG00000286041	1	0	0	1	0	0	1	0	0
ENSG00000286042	0	0	1	19	25	19	30	25	39
ENSG00000286043	0	0	0	1	8	0	2	6	3
ENSG00000286044	3	0	3	2	2	5	6	4	2
ENSG00000286045	0	0	0	5	4	3	0	4	2
ENSG00000286046	0	0	0	1	0	0	0	0	0
ENSG00000286047	0	0	0	0	0	0	0	0	1
ENSG00000286048	1	3	2	5	14	11	4	4	2
ENSG00000286049	0	4	0	11	0	4	3	4	8
ENSG00000286050	0	0	0	0	0	0	0	0	0
ENSG00000286051	59	28	35	34	34	24	66	45	47
ENSG00000286052	0	1	0	4	6	1	6	0	5
ENSG00000286053	1	0	3	0	1	0	0	0	1
ENSG00000286054	0	0	0	0	0	0	0	0	0
ENSG00000286055	0	0	0	0	0	0	1	0	0
ENSG00000286056	1	0	0	0	0	0	1	1	0
ENSG00000286057	0	0	0	0	0	0	0	0	0
ENSG00000286058	0	0	1	0	0	0	0	4	1
ENSG00000286059	1	1	0	0	1	1	1	8	1
ENSG00000286060	3	1	3	9	3	1	2	2	1
ENSG00000286061	2	0	5	1	1	7	3	4	3
ENSG00000286062	2	6	5	45	53	12	59	62	82
ENSG00000286063	0	0	0	0	0	1	0	0	1
ENSG00000286064	22	19	24	28	29	19	29	38	28
ENSG00000286066	0	0	1	3	1	0	0	6	1
ENSG00000286067	65	68	47	41	50	37	98	61	74
ENSG00000286068	3	7	4	2	11	2	4	9	6
ENSG00000286069	1	1	1	4	7	10	11	9	4
ENSG00000286070	5	7	6	19	18	10	16	16	21
ENSG00000286071	150	109	170	256	206	170	424	252	284
ENSG00000286072	3	0	2	3	1	2	4	3	8
ENSG00000286073	0	0	0	0	0	0	0	1	0
ENSG00000286074	13	12	11	8	21	16	22	13	37
ENSG00000286075	0	0	0	0	0	0	0	0	0
ENSG00000286076	1	0	0	0	1	0	1	0	2
ENSG00000286077	0	0	0	0	0	0	0	0	0
ENSG00000286078	0	0	0	0	0	0	0	0	0
ENSG00000286080	1	0	1	2	2	4	2	5	8
ENSG00000286081	0	0	0	0	0	0	0	0	0
ENSG00000286082	0	0	0	2	0	0	0	0	0
ENSG00000286083	0	0	0	10	4	4	5	0	2
ENSG00000286084	5	1	11	10	4	3	5	12	3
ENSG00000286085	0	0	0	0	0	0	0	0	0
ENSG00000286086	0	1	2	11	6	17	27	21	23
ENSG00000286087	15	20	7	19	20	11	37	14	17
ENSG00000286088	0	1	0	0	0	0	0	0	0
ENSG00000286089	12	18	6	4	7	7	15	16	14
ENSG00000286090	0	0	0	0	0	0	0	0	0
ENSG00000286091	0	0	0	0	2	0	1	0	0
ENSG00000286092	68	41	70	51	55	37	86	130	88
ENSG00000286093	6	5	4	15	14	7	15	22	26
ENSG00000286095	0	1	1	0	1	0	1	0	0
ENSG00000286096	15	5	7	3	4	3	2	18	12
ENSG00000286097	0	0	1	0	0	0	0	0	0
ENSG00000286098	0	0	0	0	0	0	0	0	0
ENSG00000286099	0	0	0	0	0	0	0	0	0
ENSG00000286100	6	1	2	18	4	2	1	14	5
ENSG00000286101	0	0	0	0	1	0	0	0	0
ENSG00000286102	0	0	0	0	0	0	0	0	0
ENSG00000286103	0	0	0	0	0	0	0	0	0
ENSG00000286104	1	0	0	0	3	1	1	2	2
ENSG00000286105	0	0	0	0	0	0	0	0	0
ENSG00000286106	3	0	0	3	0	0	4	5	7
ENSG00000286107	3	3	0	6	9	13	16	5	13
ENSG00000286108	30	33	32	19	34	38	36	66	48
ENSG00000286109	0	6	0	0	0	1	1	1	1
ENSG00000286110	0	0	0	0	0	0	0	0	0
ENSG00000286111	0	0	0	0	0	0	0	0	0
ENSG00000286112	4	3	6	18	4	8	15	19	17
ENSG00000286113	6	1	11	16	17	9	32	33	19
ENSG00000286114	0	0	0	0	0	0	0	0	0
ENSG00000286115	1	0	1	2	6	6	10	2	14
ENSG00000286116	3	1	2	9	9	11	23	6	8
ENSG00000286117	1	2	0	2	1	0	6	3	3
ENSG00000286118	4	5	16	18	18	17	15	16	13
ENSG00000286119	0	0	0	6	5	3	2	7	5
ENSG00000286120	0	0	0	0	0	0	0	0	0
ENSG00000286121	21	7	16	47	51	48	65	42	69
ENSG00000286122	1	0	0	1	2	1	0	0	0
ENSG00000286123	1	0	0	0	4	1	0	0	3
ENSG00000286124	0	0	0	0	0	0	0	0	1
ENSG00000286125	1	0	0	13	4	3	4	9	6
ENSG00000286126	0	0	0	0	0	1	0	0	0
ENSG00000286127	9	13	7	26	24	33	44	18	42
ENSG00000286128	0	0	0	0	0	0	0	0	0
ENSG00000286129	154	133	173	87	99	90	195	155	228
ENSG00000286130	0	0	0	1	0	0	0	0	0
ENSG00000286131	0	0	0	0	0	0	0	0	0
ENSG00000286132	0	0	0	2	7	5	0	1	5
ENSG00000286133	0	0	0	0	0	0	0	0	0
ENSG00000286134	0	0	0	0	0	0	0	0	0
ENSG00000286135	0	0	0	0	1	1	0	0	0
ENSG00000286136	86	49	48	242	233	201	303	335	318
ENSG00000286137	0	0	1	1	1	0	0	0	0
ENSG00000286138	81	55	46	67	82	97	144	152	145
ENSG00000286140	0	0	0	0	0	0	0	0	0
ENSG00000286141	0	0	0	0	0	0	0	0	0
ENSG00000286142	1	0	0	3	1	1	2	2	0
ENSG00000286143	0	0	0	0	0	0	0	0	0
ENSG00000286144	0	0	0	6	6	5	8	16	12
ENSG00000286145	145	93	76	124	145	128	234	169	173
ENSG00000286146	0	0	0	0	0	0	0	0	0
ENSG00000286147	3	2	5	0	1	8	5	1	11
ENSG00000286148	1	0	0	0	0	0	3	0	3
ENSG00000286149	0	0	0	0	0	0	0	0	0
ENSG00000286150	1	0	0	1	1	1	0	0	1
ENSG00000286151	0	0	0	0	1	0	0	0	0
ENSG00000286152	1	0	0	1	2	0	0	0	0
ENSG00000286153	53	55	27	15	26	9	25	45	19
ENSG00000286154	3	8	6	28	11	32	18	27	20
ENSG00000286155	0	0	0	0	0	0	0	0	0
ENSG00000286156	0	0	0	0	0	0	0	0	0
ENSG00000286157	0	0	0	0	0	0	0	0	0
ENSG00000286158	10	13	15	26	19	23	62	39	33
ENSG00000286159	0	1	1	0	0	0	1	1	0
ENSG00000286160	0	0	0	0	1	3	2	0	2
ENSG00000286161	0	0	0	0	0	0	0	0	0
ENSG00000286162	20	14	20	60	38	54	65	42	37
ENSG00000286163	66	48	31	40	36	44	55	58	55
ENSG00000286164	2	0	2	0	0	6	0	4	6
ENSG00000286165	0	0	0	0	0	0	0	0	0
ENSG00000286167	5	2	3	2	1	3	14	13	5
ENSG00000286168	2	2	1	0	4	0	1	0	7
ENSG00000286170	1	0	0	1	5	5	8	2	2
ENSG00000286171	0	2	1	14	7	1	11	16	11
ENSG00000286172	13	11	16	12	15	12	53	35	52
ENSG00000286173	0	0	0	0	0	0	0	0	0
ENSG00000286174	2	1	3	4	1	0	7	3	3
ENSG00000286175	0	0	0	0	0	0	2	0	0
ENSG00000286176	10	19	34	11	17	14	12	8	15
ENSG00000286177	67	104	60	51	54	81	108	110	149
ENSG00000286178	0	0	0	0	0	0	0	0	0
ENSG00000286179	0	0	1	0	0	0	0	0	0
ENSG00000286180	10	8	19	38	55	16	96	55	55
ENSG00000286181	12	6	12	24	21	23	54	68	48
ENSG00000286182	0	0	0	0	0	0	0	0	0
ENSG00000286183	0	0	0	1	0	0	0	1	0
ENSG00000286185	0	0	0	0	0	0	0	0	0
ENSG00000286186	11	17	7	11	13	11	20	10	20
ENSG00000286187	0	0	0	0	0	0	0	0	0
ENSG00000286188	0	0	0	0	0	0	0	2	0
ENSG00000286189	0	2	4	0	9	1	1	9	9
ENSG00000286190	0	0	0	0	0	0	0	0	0
ENSG00000286191	53	12	42	44	61	63	82	79	72
ENSG00000286192	5	2	1	0	1	1	1	1	1
ENSG00000286193	23	9	14	33	27	32	21	40	44
ENSG00000286194	14	4	10	7	9	5	25	10	9
ENSG00000286195	17	18	13	32	40	37	47	30	35
ENSG00000286196	0	2	0	11	0	3	6	8	3
ENSG00000286197	0	0	0	0	2	6	1	1	0
ENSG00000286198	0	0	1	0	1	0	0	0	1
ENSG00000286199	0	0	0	0	0	1	0	0	0
ENSG00000286201	0	0	1	3	1	0	1	1	2
ENSG00000286202	0	0	0	0	0	0	0	0	0
ENSG00000286203	1	3	0	11	3	4	5	4	5
ENSG00000286204	0	1	1	0	0	0	1	2	0
ENSG00000286205	2	3	4	1	13	4	2	10	14
ENSG00000286206	0	0	0	0	0	0	0	0	0
ENSG00000286207	233	160	170	204	250	210	353	353	380
ENSG00000286208	1	0	0	1	1	1	0	6	3
ENSG00000286209	0	0	0	0	0	0	0	0	0
ENSG00000286210	0	1	0	6	1	1	1	0	1
ENSG00000286211	0	0	1	0	1	0	2	0	0
ENSG00000286212	3	0	2	1	6	1	9	8	9
ENSG00000286213	0	0	0	10	6	2	11	18	8
ENSG00000286214	33	43	35	28	33	29	44	38	37
ENSG00000286215	253	181	164	527	596	532	748	825	788
ENSG00000286216	4	12	5	10	8	12	25	17	17
ENSG00000286217	0	0	0	0	0	0	0	0	0
ENSG00000286218	0	0	0	0	0	0	1	0	0
ENSG00000286219	406	260	365	471	384	386	708	462	483
ENSG00000286220	0	0	0	0	0	0	0	0	0
ENSG00000286221	0	0	0	0	0	0	0	0	0
ENSG00000286222	0	0	0	0	0	0	0	0	0
ENSG00000286223	89	71	56	65	51	53	104	66	66
ENSG00000286224	0	0	0	0	0	0	0	0	0
ENSG00000286225	0	0	0	0	0	0	0	0	0
ENSG00000286226	14	6	0	6	7	14	4	9	10
ENSG00000286227	0	0	0	0	0	0	1	0	0
ENSG00000286229	0	1	0	4	1	9	13	9	15
ENSG00000286230	10	6	2	11	15	16	19	32	12
ENSG00000286231	0	0	0	0	0	0	0	0	0
ENSG00000286232	5	10	3	1	0	0	6	8	3
ENSG00000286233	0	1	0	0	2	4	2	4	1
ENSG00000286234	1	0	1	1	0	3	1	7	9
ENSG00000286235	0	0	0	0	0	0	0	0	0
ENSG00000286236	0	0	0	0	0	2	7	1	2
ENSG00000286237	11	9	13	12	16	18	10	10	14
ENSG00000286238	0	1	0	1	0	0	0	0	0
ENSG00000286239	0	0	0	0	0	0	0	0	0
ENSG00000286240	1	1	1	2	2	3	6	1	2
ENSG00000286241	3	5	1	13	3	6	12	14	15
ENSG00000286242	308	236	224	182	259	227	355	341	303
ENSG00000286243	0	0	0	0	0	0	0	0	0
ENSG00000286244	45	19	55	23	43	24	37	37	58
ENSG00000286245	29	21	21	18	39	26	42	29	32
ENSG00000286246	0	0	0	0	0	0	0	0	1
ENSG00000286247	0	0	0	0	0	0	0	0	0
ENSG00000286248	1	0	0	4	3	5	3	3	5
ENSG00000286249	0	0	0	0	0	1	0	0	0
ENSG00000286250	0	0	0	0	0	0	0	0	1
ENSG00000286251	0	0	0	1	0	0	0	0	0
ENSG00000286252	0	1	0	0	1	0	0	0	0
ENSG00000286253	2	1	0	5	3	10	9	3	6
ENSG00000286254	0	0	0	0	0	0	0	0	0
ENSG00000286255	0	0	0	0	0	0	0	0	0
ENSG00000286256	0	0	0	0	0	0	0	0	0
ENSG00000286257	10	1	7	8	16	26	28	40	16
ENSG00000286258	0	1	0	3	7	4	5	0	6
ENSG00000286259	2	2	1	3	11	10	6	13	13
ENSG00000286260	1	1	7	0	0	1	0	6	1
ENSG00000286262	2	0	0	1	3	0	9	1	4
ENSG00000286263	0	0	0	2	1	1	0	1	1
ENSG00000286264	2	4	2	2	2	0	4	2	4
ENSG00000286266	0	0	0	1	0	1	0	0	0
ENSG00000286267	3	4	0	0	0	0	0	1	2
ENSG00000286268	11	5	2	12	2	10	14	13	14
ENSG00000286269	1	2	1	3	4	1	4	3	8
ENSG00000286270	3	1	0	0	0	0	0	0	2
ENSG00000286271	0	0	0	2	9	4	4	5	4
ENSG00000286272	0	1	0	0	1	0	1	0	1
ENSG00000286273	12	1	12	8	6	9	12	10	18
ENSG00000286274	50	21	16	39	26	26	51	38	39
ENSG00000286275	2	0	1	2	1	2	1	1	1
ENSG00000286276	22	11	7	2	7	13	14	12	8
ENSG00000286277	1	0	1	0	0	0	4	2	1
ENSG00000286278	0	0	0	0	0	0	0	4	0
ENSG00000286279	0	0	0	0	1	0	1	0	1
ENSG00000286280	0	0	0	4	1	1	5	3	0
ENSG00000286281	0	12	2	15	17	17	51	14	13
ENSG00000286282	0	0	0	0	1	0	0	1	1
ENSG00000286283	0	0	0	0	0	0	0	0	0
ENSG00000286284	0	0	1	0	0	0	1	0	0
ENSG00000286285	70	54	43	207	169	216	324	229	247
ENSG00000286286	0	0	0	2	1	6	0	0	1
ENSG00000286288	0	1	0	6	4	2	9	15	2
ENSG00000286289	3	2	1	3	6	9	6	6	6
ENSG00000286290	0	0	0	0	0	0	1	0	0
ENSG00000286291	0	0	0	0	1	2	4	0	0
ENSG00000286292	1	1	0	10	7	9	5	6	7
ENSG00000286293	2	0	0	2	0	0	1	1	2
ENSG00000286294	3	0	2	5	4	5	5	2	6
ENSG00000286295	0	0	0	0	0	0	0	0	0
ENSG00000286296	0	0	0	2	0	0	1	0	0
ENSG00000286297	8	2	0	4	15	10	15	5	3
ENSG00000286299	121	68	71	82	80	87	154	109	114
ENSG00000286300	18	2	7	1	14	12	4	5	9
ENSG00000286301	0	1	0	3	11	13	9	45	3
ENSG00000286302	34	71	38	20	21	13	61	65	52
ENSG00000286303	1	2	8	4	7	1	3	6	13
ENSG00000286305	128	140	99	106	90	95	148	131	138
ENSG00000286306	0	0	0	0	0	0	0	0	0
ENSG00000286307	2	3	1	3	3	2	10	3	13
ENSG00000286308	0	1	0	3	3	11	6	9	8
ENSG00000286309	0	0	0	0	0	0	0	0	0
ENSG00000286310	18	7	9	12	19	5	22	40	25
ENSG00000286311	1	3	0	6	3	4	4	6	9
ENSG00000286312	5	1	4	3	3	4	1	9	2
ENSG00000286313	5	4	2	18	10	20	14	13	21
ENSG00000286314	170	92	111	80	131	122	198	169	139
ENSG00000286315	1	1	3	1	9	7	18	1	11
ENSG00000286316	41	35	46	45	36	46	84	51	64
ENSG00000286317	0	0	0	0	0	0	0	0	0
ENSG00000286318	1	0	0	1	2	0	0	2	0
ENSG00000286319	27	26	32	87	77	68	143	104	86
ENSG00000286320	9	5	4	13	4	13	18	18	21
ENSG00000286321	0	0	0	0	0	0	0	0	0
ENSG00000286322	1	0	0	12	16	25	24	27	14
ENSG00000286323	0	1	0	1	6	5	1	8	5
ENSG00000286324	0	0	1	5	20	8	25	16	10
ENSG00000286325	0	0	0	0	0	0	0	0	0
ENSG00000286326	1	0	0	0	1	0	3	0	2
ENSG00000286327	113	87	103	190	200	167	334	269	263
ENSG00000286328	19	10	13	27	33	18	50	16	23
ENSG00000286329	0	0	0	1	0	0	0	1	0
ENSG00000286330	0	1	5	10	10	9	29	15	16
ENSG00000286331	0	2	6	5	7	20	25	9	24
ENSG00000286332	6	2	4	9	2	0	3	2	2
ENSG00000286333	0	1	2	3	3	3	2	2	3
ENSG00000286334	9	19	11	21	16	28	27	14	24
ENSG00000286335	4	1	4	5	3	10	19	3	4
ENSG00000286337	26	26	19	24	23	31	46	25	43
ENSG00000286338	33	24	38	71	57	49	99	84	111
ENSG00000286339	21	33	20	31	35	38	68	63	61
ENSG00000286340	14	25	49	51	52	49	102	77	57
ENSG00000286341	10	18	9	12	24	8	33	16	22
ENSG00000286342	25	9	15	48	34	45	94	66	58
ENSG00000286343	0	0	0	0	0	0	0	0	0
ENSG00000286344	20	1	3	28	22	7	22	29	26
ENSG00000286345	0	0	0	1	0	0	4	3	0
ENSG00000286346	0	0	0	0	0	0	0	0	0
ENSG00000286347	27	12	15	12	20	15	16	33	17
ENSG00000286348	0	0	0	0	0	0	0	3	0
ENSG00000286349	3	4	1	1	4	10	18	12	10
ENSG00000286350	0	0	0	1	1	1	1	1	3
ENSG00000286351	5	0	2	2	2	0	5	1	4
ENSG00000286352	1	0	0	0	0	0	3	4	3
ENSG00000286353	62	31	36	51	30	46	69	58	47
ENSG00000286354	0	0	0	0	0	0	0	0	1
ENSG00000286355	7	11	13	2	9	12	10	20	17
ENSG00000286356	0	0	0	0	0	0	1	0	0
ENSG00000286357	2	7	2	5	14	5	10	8	6
ENSG00000286358	13	6	16	5	9	9	41	16	20
ENSG00000286359	1	0	0	0	0	2	3	1	1
ENSG00000286360	268	137	148	169	117	145	309	203	223
ENSG00000286361	0	0	0	2	4	0	2	5	4
ENSG00000286362	8	1	2	13	11	9	13	12	6
ENSG00000286363	1	0	0	0	0	0	0	0	0
ENSG00000286364	23	11	14	41	56	42	50	78	38
ENSG00000286365	18	16	16	24	44	36	42	60	39
ENSG00000286366	80	177	70	177	152	182	290	237	253
ENSG00000286367	18	9	14	38	41	50	52	46	38
ENSG00000286368	1	0	0	2	0	1	2	3	1
ENSG00000286369	6	4	6	17	11	11	24	15	18
ENSG00000286370	3	0	3	22	8	10	33	4	5
ENSG00000286371	1	0	1	9	13	8	4	15	13
ENSG00000286372	1	1	0	14	5	4	6	4	4
